facility,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,pagerank,hub_score,authority_score,community_id,community_size
IND509124AAA,0.003623188405797101,0.0012077294685990338,0.0024154589371980675,0.00020286936088853862,0.11629112505990685,0.0005563157101988067,0.0008012900646268313,0.0006916692044146378,57,15
IND584101AAA,0.0030193236714975845,0.0012077294685990338,0.0018115942028985505,0.0012172161653312317,0.11629112505990685,0.0005255996258716989,0.0007183492671677143,0.0007005812016031033,57,15
IND509301AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0008060043492855786,0.09565786753902918,0.0005042161820459737,0.0023261770814683325,1.4666925395811915e-19,53,98
IND509324AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.1115151305271299,0.00028612086896857717,1.5075583794567203e-20,-2.782575491685167e-20,53,98
IND515401AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.11654523396436113,0.0004964345261551383,6.34123157875585e-05,0.0005961638713727945,54,17
IND515411AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012150269276238015,0.11656342710110237,0.0004964345261551383,2.010614648065287e-21,0.0005961638713727945,54,17
IND515671AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0028277653720974356,0.11656342710110237,0.0004964345261551383,1.1661453607949023e-20,0.0005961638713727945,54,17
IND515801AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0012128376899163712,0.11658162591876062,0.0009183656324289869,-4.032375098086027e-20,0.0006029775312039691,54,17
IND515134AAA,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.002422391523271597,0.09962712661903426,0.0008730301680328913,8.96267392882417e-21,7.515100190406444e-20,54,17
IND515201AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0008103828247004393,0.08676566511848266,0.0004893225152946482,2.2606581061343502e-20,4.9488739172107544e-20,54,17
IND515591AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0028168191835602845,0.09964042087131864,0.0007002880684315724,2.6319934110487676e-20,3.573588843325896e-20,54,17
IND515301AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0004053738488258389,0.0768610719515864,0.00032599197767781894,2.179515579025368e-21,1.3981134835922247e-19,54,17
IND561202AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0004031846111184086,0.06898607853008701,0.00039540595422715003,7.903278012659346e-21,2.0724663761911556e-20,54,17
IND516360AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012128376899163712,0.09937520814608222,0.0005400138630430721,2.098479027115881e-22,1.9118611923187454e-20,54,17
IND516269AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0028146299458528543,0.08680601185883072,0.000713130687467254,-6.705595274921429e-21,2.5027202830064047e-19,54,17
IND515761AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0012084592145015106,0.0994016658692308,0.0009402914406063919,0.000723226055215198,-2.5353785885838414e-19,54,17
IND515865AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.09937520814608222,0.0005082777987869874,-2.666338617614391e-20,-1.2989421602088125e-19,54,17
IND516001AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012106484522089408,0.08660465251793804,0.0005769261863242338,-3.258843875315261e-21,1.995410019865415e-21,54,17
IND516227AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012084592145015106,0.07674258109040717,0.0006086017876290097,0.000723226055215198,-3.098782326606508e-20,54,17
IND516101AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,3.283856561145409e-06,0.0012077294685990338,0.0006826958629459467,2.4103138650293945e-22,2.724055839343028e-20,56,7
IND516115AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,3.283856561145409e-06,0.0010351966873706003,0.0007111126579580568,2.352111444674203e-21,2.291928761332623e-21,56,7
IND517501AAB,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,8.756950829721092e-06,0.0018115942028985507,0.001324893330735182,9.341474975755223e-22,2.236585014144077e-20,56,7
IND516390AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.002812440708145424,0.07690065025846157,0.0007247444010369794,0.000723226055215198,-6.37624290156964e-20,54,17
IND517325AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,-1.965970559381057e-23,-0.0,55,2
IND517408AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.0006038647342995169,0.0002184672085625545,-0.0,-1.8694098450633442e-22,55,2
IND517583AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,3.283856561145409e-06,0.0014492753623188406,0.0006800709298415711,2.8647616232474592e-21,4.4413292975728834e-21,56,7
IND517644AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,3.283856561145409e-06,0.0014492753623188406,0.0006800709298415711,1.0960613722246112e-20,4.4413292975728834e-21,56,7
IND524132AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,3.283856561145409e-06,0.0012077294685990338,0.0006826958629459467,-4.596741748484866e-23,1.0422271637045297e-19,56,7
IND518206AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0004053738488258389,0.11630923894231493,0.000604804911663092,0.0006447783110648686,0.0006907870242644829,57,15
IND518401AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008103828247004393,0.11630923894231493,0.0004073295076786065,-7.704477513886e-22,0.0006144825020262227,57,15
IND518501AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0004053738488258389,0.11629112505990685,0.0004073295076786065,1.5078395710901978e-20,0.0006144825020262227,57,15
IND518102AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008060043492855788,0.08644423639843271,0.0005130335647381944,0.000637492301469547,6.199872872536386e-20,57,15
IND518124AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0004031846111184086,0.09915088487712943,0.00046446121852738054,0.0007101391293490912,1.433780442703849e-19,57,15
IND518222AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.09916405232532029,0.0003752316857078737,0.000637492301469547,6.928149561409622e-05,57,15
IND518422AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.000808193586993009,0.09917722327130586,0.00046446121852738054,6.520115196514753e-21,-7.326063987480088e-21,57,15
IND520011AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.10261169630474946,0.0004436442639880518,3.135647654598243e-05,8.19723377870351e-05,53,98
IND521185AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0008085584599442474,0.12110044015725946,0.000765786404367687,0.0007628874787398448,0.0002981637018003567,53,98
IND521001AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0004031846111184085,0.12110044015725946,0.0007189478306568286,0.0007942439552858273,0.0002981637018003567,53,98
IND521165AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0,0.12110044015725946,0.0006942446888943759,0.000754266832860691,0.00038013603958739157,53,98
IND521105AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0012128376899163712,0.10263990570579544,0.00044846676823559386,8.821143370900771e-06,-1.0806451854973526e-19,53,98
IND521333AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.00040263730169155093,0.08909501419993578,0.00044001819234596893,0.000754266832860691,8.293100349068868e-05,53,98
IND534001AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.00040263730169155093,0.0890631338274883,0.00030876384663662136,0.0007629882971106611,9.47832759375897e-07,53,98
IND521201AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012150269276238015,0.12110044015725946,0.0003885638191904584,-1.136463801897164e-20,0.00029479444518143265,53,98
IND521301AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.12108080330949599,0.0003885638191904584,3.135647654598243e-05,0.00029479444518143265,53,98
IND522647AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012106484522089408,0.09611343982618895,0.0008725825475240678,5.432532294868046e-21,-8.932155661389409e-21,53,98
IND523201AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012084592145015106,0.08410737936581007,0.0008585278747108193,0.0002636040901335951,5.1657077503989503e-20,53,98
IND523105AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.000808193586993009,0.11208425608070577,0.0008883722448745472,-1.6721321099910401e-21,0.00012545028244353317,53,98
IND523226AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.11206743419025392,0.000480341572329916,1.319301717605259e-05,0.00012403269139567402,53,98
IND523230AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.11205061734838864,0.000480341572329916,1.319301717605256e-05,0.00012403269139567402,53,98
IND523316AAB,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0012128376899163712,0.11211791501646574,0.0008883722448745472,-9.393528716280718e-22,0.00012545028244353347,53,98
IND524201AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008060043492855788,0.09607633993948299,0.0008725825475240678,0.0002636040901335951,-1.590003580545944e-20,53,98
IND524003AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.1263033345753826,0.0003319991629514811,0.0022736053735025225,0.0008390955450715264,60,109
IND524101AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,3.283856561145409e-06,0.0010351966873706003,0.0007111126579580568,2.352111444674203e-21,-4.370967936842696e-22,56,7
IND530012AAA,0.012681159420289854,0.006038647342995169,0.006642512077294686,0.017798782297337244,0.13476002779456087,0.0029623111379514858,0.004402508214522248,0.0018506160482158669,58,25
IND530043AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0004053738488258389,0.11225275315839775,0.00034704223281117517,0.00019684495301729792,0.00047304995891023194,58,25
IND531001AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0004053738488258389,0.1122696307336734,0.00048487966223742594,0.00019684495301729792,0.0004996075389550668,58,25
IND531036AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.00040354948406964695,0.11228651338491155,0.000447426684604506,0.0001946206005664439,0.00047845652857662826,58,25
IND531162AAA,0.0012077294685990338,0.0012077294685990338,0.0,0.0,0.11260611867870221,0.000447426684604506,-0.0,0.00047845652857662804,58,25
IND532001AAB,0.005434782608695652,0.0030193236714975845,0.0024154589371980675,0.00724491731978925,0.11255732800869186,0.0017457990078539785,0.00020147669498541722,0.0004955789280674391,58,25
IND535001AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0004031846111184086,0.11228651338491155,0.0005728817035602777,0.0001946206005664439,0.00047845652857662826,58,25
IND764001AAC,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0016174817928397334,0.11235409479531475,0.0006421501025113229,-5.287290065751966e-21,0.0004784565285766283,58,25
IND764020AAC,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.11230340111440244,0.00034704223281117517,5.031702660651388e-05,0.00047304995891023194,58,25
IND530012AAC,0.0012077294685990338,0.0,0.0012077294685990338,0.0,0.0,0.00011808275676922355,0.0025989529054361183,-0.0,53,98
IND530018AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,5.0317026606513846e-05,-0.0,58,25
IND530026AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,5.031702660651387e-05,-0.0,58,25
IND531163AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,1.824364756191894e-07,0.09621251307945648,0.0002656366916192974,5.031702660651387e-05,2.1151010378438077e-05,58,25
IND531116AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0,0.09620011775440115,0.0003242526369616578,0.00024716197962381184,2.1151010378438097e-05,58,25
IND532127AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.001619306157595925,0.09644863265430921,0.0004891754564124196,-2.1373221933331955e-21,2.1648691527669092e-05,58,25
IND532201AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0012128376899163712,0.09646109210821105,0.000905049746065034,6.095161061338347e-07,2.1896118161423163e-05,58,25
IND532421AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0964361764186571,0.0004891754564124196,2.3027119378751417e-06,2.1648691527669092e-05,58,25
IND535591AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0016171169198884948,0.08437348180900134,0.0005339570464218379,-1.888167822123342e-22,-2.0323453630696087e-20,58,25
IND532222AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.00040263730169155104,0.08436394915937881,0.0005028004784286035,5.2720337526168436e-05,6.549256807982167e-08,58,25
IND761200AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.00040263730169155104,0.08438301661313842,0.0007165334045962826,5.211770896591135e-05,5.730298239133442e-06,58,25
IND532440AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.06134110851964691,0.0003750637948357255,5.211770896591135e-05,5.664057145184296e-06,58,25
IND533003AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0004053738488258389,0.11232029392443771,0.0005234961737716147,0.000329065985056901,0.00032473911579853785,53,98
IND533401AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,1.824364756191894e-07,0.09624971822759239,0.0003404165540183791,0.0003594988199898396,3.53581738238312e-05,53,98
IND533201AAA,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.0004033670475940277,0.11238791601590335,0.0016000472741104321,6.156935667508002e-05,0.00032849352502007674,53,98
IND533242AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0,0.11237100286074671,0.0010045390824226148,3.4546121645940755e-05,0.0002927265644274127,53,98
IND533262AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0008056394763343403,0.11237100286074671,0.0010045390824226148,0.0003598936535795367,0.0002927265644274127,53,98
IND533308AAB,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,1.824364756191894e-07,0.11232029392443771,0.0004690191563118168,0.0003594988199898396,0.0003247391157985379,53,98
IND534260AAC,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.11230340111440244,0.00032437565960640564,0.0003253475319335959,0.000286110930741778,53,98
IND535501AAB,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0016127384444736344,0.06747743665368353,0.0006044040327564507,5.2713371261340574e-05,6.461041982337355e-20,58,25
IND535558AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0016149276821810646,0.07498547037654768,0.0005720283622287002,6.794774486581273e-21,-1.7954284711773387e-21,58,25
IND560002AAA,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.0,0.13690966520162484,0.0005256338804960849,0.0038370302422696,0.0053570379626469685,60,109
IND560099AAB,0.01751207729468599,0.006642512077294686,0.010869565217391304,0.003475477410194343,0.13843257582678195,0.0022417139356512303,0.0108583344712902,0.007738763847875113,60,109
IND560027AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,-2.782772804531451e-20,-0.0,59,2
IND560099AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.0006038647342995169,0.0002184672085625545,-0.0,-2.646093987797767e-19,59,2
IND560043AAC,0.004227053140096618,0.0024154589371980675,0.0018115942028985505,0.0008089233328954858,0.1369598888499013,0.0006260183322894159,0.0038808843234848078,0.005418264474572481,60,109
IND560064AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.11394499817874763,0.0002955554358700577,-0.0,0.0004170014183514874,60,109
IND560048AAB,0.003623188405797101,0.0024154589371980675,0.0012077294685990338,0.0008070989681392939,0.13701014935957098,0.0006711085768309599,0.0038370302422696,0.005418972333188191,60,109
IND560058AAB,0.003623188405797101,0.0018115942028985505,0.0018115942028985505,9.729945366356768e-07,0.13690966520162484,0.0005256338804960849,0.004358343790834864,0.0053570379626469685,60,109
IND560060AAB,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.0,0.1367341721314158,0.0006072059193704142,0.0038370302422696,0.004957086846507142,60,109
IND560058AAD,0.0024154589371980675,0.0018115942028985505,0.0006038647342995169,0.0,0.1367341721314158,0.0006530174483041464,0.003023180784318906,0.004868639178164221,60,109
IND560064AAD,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,0.0005698134343348785,-0.0,60,109
IND560067AAC,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0006038647342995169,0.0002635574531040984,4.5546581560057705e-21,6.193437054122164e-05,60,109
IND562114AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.00040391435702088536,0.0006038647342995169,0.0003421576115446432,0.0005764012234503441,4.330951324324946e-20,60,109
IND560077AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.11478944104683503,0.00022402891153256222,0.0008138494579506941,0.0011667291519261358,60,109
IND560078AAC,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.0,0.13690966520162484,0.0005256338804960849,0.0038370302422696,0.0053570379626469685,60,109
IND560083AAB,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0,0.13670913841260746,0.00045817829919490925,0.0035351927068941673,0.004488782359448999,60,109
IND560085AAA,0.0024154589371980675,0.0018115942028985505,0.0006038647342995169,0.0,0.13690966520162484,0.0005256338804960849,0.003023180784318906,0.0053570379626469685,60,109
IND000000ACS,0.0024154589371980675,0.0024154589371980675,0.0,0.0,0.13752330725398734,0.0007113535090654032,-0.0,0.005418264474572481,60,109
IND560300AAA,0.00966183574879227,0.0024154589371980675,0.007246376811594202,0.0056324829361083135,0.13706044677123014,0.0009515060590213421,0.008080546998016759,0.004595957409105151,60,109
IND632006AAA,0.005434782608695652,0.0024154589371980675,0.0030193236714975845,0.003274552300888831,0.12688280611888902,0.0008112680216905062,0.004364432854847464,0.002052475821086238,60,109
IND635001AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.00040500897587460047,0.11487774061687105,0.00038683502441166483,0.0030581327111513586,0.0015086176508822221,60,109
IND683511AAB,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.11496064438965395,0.00022402891153256222,-0.0,0.0011667291519261358,60,109
IND560099AAG,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,0.0008138494579506941,-0.0,60,109
IND560099AAH,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,8.064354144640538e-21,-0.0,60,109
IND562125AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,3.648729512383788e-07,0.0006038647342995169,0.0002184672085625545,0.0005698134343348784,7.66826489854183e-20,60,109
IND563101AAB,0.0030193236714975845,0.0012077294685990338,0.0018115942028985505,0.0010106980749303093,0.11389647864698929,0.0003358376896791423,1.4003863971840257e-05,0.0008894672686894052,60,109
IND563130AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,3.0406079269864897e-07,0.11391385415860592,0.0003358376896791423,9.34216997229643e-05,0.0008894672686894052,60,109
IND563131AAB,0.003623188405797101,0.0018115942028985505,0.0018115942028985505,0.0014116934483412876,0.11393123497248425,0.0009220970565767923,0.0005026755787323495,0.0008883319456199977,60,109
IND560300AAB,0.004227053140096618,0.0018115942028985505,0.0024154589371980675,5.169033475877033e-06,0.09751930442858324,0.0007066419489173565,0.00019740944864444558,0.00010867976627533078,60,109
IND563116AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,3.0406079269864897e-07,0.09749383914475282,0.0005299059326121202,9.34216997229643e-05,7.522420795078506e-05,60,109
IND563125AAB,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.0012060267281599213,0.09749383914475282,0.0005450222697390046,0.000494764601983482,2.2976011564409903e-05,60,109
IND561203AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.11436481276160139,0.0007225937027670379,1.9765719104996967e-20,4.5472925176806526e-21,60,109
IND562101AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0008143964271640615,0.1143995424344716,0.0013348310532516183,3.003169981609844e-21,1.8794904996578858e-19,60,109
IND561207AAB,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.00040829283243574586,0.09783604551011947,0.00124843324178186,0.00036157601968691747,2.8556661254315216e-20,60,109
IND562108AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.08547196670146681,0.0006462559596468626,0.000357490202432106,3.88513803771251e-05,60,109
IND572101AAA,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.0016266036166206928,0.13763890874560283,0.0014273717521585472,2.0243936508112817e-20,0.003399316946794285,60,109
IND562117AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.00040391435702088536,0.0006038647342995169,0.0002184672085625545,0.003023180784318906,-7.360711882633584e-21,60,109
IND560066AAB,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.13682987251572676,0.0003522321444315705,-0.0,0.003322053207522864,60,109
IND570020AAA,0.004227053140096618,0.0024154589371980675,0.0018115942028985505,0.0028580498270502214,0.13841872763545393,0.0015207765923635189,6.161105759540487e-20,0.0034390878736598337,61,11
IND573201AAB,0.005434782608695652,0.0024154589371980675,0.0030193236714975845,0.013240244859405132,0.13756545947119783,0.0015377252255247156,6.995772554835854e-05,0.003441586089608275,62,13
IND577002AAA,0.004227053140096618,0.0024154589371980675,0.0018115942028985505,0.0032262066348497454,0.13703529345011228,0.0020048185935390094,0.0006073982835198186,0.0034390824962484134,60,109
IND577501AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0004031846111184086,0.13678426708365302,0.0006517766008983984,0.0003616721585564346,0.003360021527281995,60,109
IND577598AAC,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.13670913841260746,0.0003522321444315705,0.00035335768766635257,0.003322053207522864,60,109
IND583101AAA,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.004034035348891516,0.13708560932800842,0.000930313664769713,2.3105393330250055e-20,0.003399776628539883,60,109
IND562132AAC,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,0.0036144959070443334,-0.0,1,122
IND562159AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,-7.740915078391277e-22,-0.0,60,109
IND563131AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.09741752302800545,0.0002133141890909236,2.416279256628072e-06,1.5047166191789812e-06,60,109
IND571301AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012259731161609528,0.11504171491735972,0.0005478089710376047,-6.016183765008105e-21,1.5970291665835718e-19,61,11
IND571430AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.00041413079965555994,0.11518115942028986,0.0010932128362024266,3.078867286188256e-21,2.6644382289520434e-19,61,11
IND571602AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.11512491738509682,0.0005478089710376047,-0.0,1.5970291665835718e-19,61,11
IND571104AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0012106484522089408,0.0853475041730097,0.0004726159744631776,9.914928778383839e-21,1.7116771904165305e-19,62,13
IND573142AAA,0.0024154589371980675,0.0018115942028985505,0.0006038647342995169,0.002012274326079659,0.09778749528675508,0.000697442837867923,0.00036193544971493296,8.520005228563001e-20,62,13
IND577598AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.07576149695714914,0.00031891743481157167,8.96008945783634e-21,9.079413818114616e-21,62,13
IND571105AAA,0.0012077294685990338,0.0,0.0012077294685990338,0.0,0.0,0.00011808275676922355,4.229759036728409e-06,-0.0,61,11
IND571114AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,1.4594918049535152e-06,0.0012077294685990338,0.00023980100275655132,0.000361672724073545,3.976561163225636e-05,61,11
IND571213AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,1.4594918049535152e-06,0.0006038647342995169,0.00016827498266588903,0.0003658546867368553,4.5448804204969477e-07,61,11
IND571111AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008191397755301605,0.09841994461081216,0.0005852606555967611,6.2386967288211485e-21,-5.720692563960465e-20,61,11
IND571313AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.00041230643489936807,0.08599498327759197,0.0006160885335922967,-1.543174684756177e-20,5.932276569235337e-20,61,11
IND571124AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,7.297459024767576e-06,0.09847093940076594,0.0010503610748504113,0.000361672724073545,2.9276454771814244e-20,61,11
IND571440AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,5.473094268575682e-06,0.07635552954739987,0.000640271038896424,2.8020645816335837e-20,-1.4673800350519716e-19,61,11
IND571401AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,3.648729512383788e-07,0.0006038647342995169,0.0002184672085625545,-3.198990114207025e-21,1.058669234045756e-19,63,3
IND562160AAB,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.0008051529790660224,0.00030380238533854177,-0.0,-3.041868346004971e-20,63,3
IND571426AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0012128376899163712,0.09772350661034705,0.000417191858990019,1.8000905325332538e-20,9.526754883265206e-20,62,13
IND571432AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.09767237593324549,0.0002255292623365485,1.0018840799623841e-20,5.887380058014285e-20,62,13
IND571438AAB,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,1.1133527255955613e-20,-0.0,63,3
IND572201AAB,0.003623188405797101,0.0012077294685990338,0.0024154589371980675,0.0010083264007472597,0.11422752241236987,0.0005941390688517743,0.000380001483319907,8.081465937281998e-06,62,13
IND573103AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.00020195717851044268,0.11422752241236987,0.0005055645230839038,5.253612079127341e-06,4.834816311399257e-05,62,13
IND577101AAA,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.0008089233328954858,0.09778749528675508,0.001720264734933796,4.454053153572915e-06,8.156456232627998e-05,62,13
IND577116AAA,0.0024154589371980675,0.0018115942028985505,0.0006038647342995169,3.648729512383788e-07,0.09777469084845644,0.0011891161643211383,8.577762048580322e-06,4.18742879574067e-05,62,13
IND573116AAA,0.0024154589371980675,0.0006038647342995169,0.0018115942028985505,0.0020232205146168106,0.1142100510874368,0.0003793672312406919,2.5170411433462562e-20,7.516964780880971e-06,62,13
IND573134AAB,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0016120086985711576,0.11429746119847876,0.0010991901630452827,0.00037051321176351324,7.6028774693872025e-06,62,13
IND574104AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0004031846111184086,0.08633429460164894,0.0003622098582721627,-2.77509146453922e-21,6.140980292897309e-20,34,40
IND574216AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0012080943415502723,0.08637424106531658,0.0005480996490335332,0.0030856139879177533,-2.6387899249082002e-20,34,40
IND574117AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.00038076295563488154,0.09903253501454401,0.00028714524707405657,3.750423867900848e-05,0.0003485160587665764,34,40
