facility,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,pagerank,hub_score,authority_score,community_id,community_size,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32
IND233221AAC,0.0006038647342995,0.0006038647342995,0.0,0.0,0.0807859354063669,0.0002473930582783,-0.0,1.4185170556187395e-20,45,50,0.5667359828948975,-2.180645227432251,-1.012878656387329,1.134086012840271,1.2803339958190918,0.5361765623092651,-0.694770097732544,0.45210427045822144,-0.2701902687549591,0.4456007480621338,1.0744726657867432,-0.5509058833122253,-0.6104521155357361,-0.8539230823516846,-0.11646512150764465,1.1937592029571533,0.09224484115839005,1.3385419845581055,0.09271340072154999,-0.2180810421705246,1.1458574533462524,-0.12339521199464798,0.03553751856088638,-0.6215872764587402,-1.4076461791992188,0.3167627453804016,-1.0235008001327515,1.1563754081726074,0.7242320775985718,-1.091151475906372,-0.3201298713684082,-1.1697719097137451
IND275101AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0,0.065304749016771,0.0002596805601167,2.690853912498561e-21,3.8421621155824696e-20,45,50,0.6716386675834656,-2.046123743057251,-0.4661538302898407,1.01809823513031,0.6635055541992188,0.7768839001655579,-0.9424087405204773,-0.3072035610675812,-0.9382985234260559,1.3125237226486206,0.5362480282783508,-0.36537012457847595,-0.5499627590179443,-1.0212467908859253,0.38647326827049255,1.774338722229004,0.6048305034637451,0.9367981553077698,0.5664735436439514,-0.2587515115737915,1.2952669858932495,0.05169946700334549,-0.15468741953372955,-0.8833197951316833,-1.1179879903793335,1.0945338010787964,-0.9597529172897339,1.0888904333114624,0.6356091499328613,-1.3392367362976074,-0.5604663491249084,-0.7616774439811707
IND275503AAA,0.0018115942028985,0.001207729468599,0.0006038647342995,0.0012303515915758,0.065332861263442,0.0004806955227573,8.06914040772763e-21,2.55868978894359e-20,45,50,0.7358607649803162,-2.037987470626831,-0.22026267647743225,1.131902813911438,0.8282732963562012,0.7992244362831116,-1.1385935544967651,-0.3194187581539154,-1.0356223583221436,1.3380686044692993,0.48960596323013306,-0.5780503749847412,-0.49459752440452576,-1.043319582939148,0.5059781074523926,1.9002028703689575,0.6083105206489563,1.0740776062011719,0.5846343040466309,-0.13235390186309814,1.4036705493927002,0.0016596310306340456,-0.31268781423568726,-0.9500343799591064,-1.2181404829025269,1.0008443593978882,-0.887728750705719,1.0314031839370728,0.7830687165260315,-1.4248844385147095,-0.5828211307525635,-0.7787220478057861
IND242001AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0024202022855641,0.0789746498159346,0.0006493116899811,-1.362888975207894e-20,-5.511170079101175e-20,1,122,0.11458411812782288,-0.7715314626693726,0.26698967814445496,-0.4829726815223694,1.357481598854065,-0.24206958711147308,-0.06723647564649582,-0.2747081220149994,0.9270082116127014,0.5710217356681824,0.7128238677978516,-1.1308428049087524,-0.8316997289657593,-0.14822019636631012,0.1834942102432251,1.8765751123428345,0.20332302153110504,0.4993729293346405,1.0995469093322754,1.1713770627975464,0.6225998401641846,0.6546173095703125,1.3618749380111694,0.10350950062274933,0.3384784162044525,0.3928135633468628,0.013640409335494041,-0.22940735518932343,0.4456002116203308,-1.211475133895874,0.4686298072338104,-0.3344365358352661
IND242307AAB,0.0018115942028985,0.0006038647342995,0.001207729468599,0.0024180130478567,0.0706973408454517,0.0006710537747426,1.5485898692868815e-20,-1.2959492479806245e-19,1,122,-0.0420253686606884,-0.7756441235542297,0.2014414519071579,-0.4078030288219452,1.317909598350525,-0.15482987463474274,-0.054394371807575226,-0.03961079940199852,0.8374037742614746,0.6183258891105652,0.4857493042945862,-0.9161214232444763,-0.8966239094734192,-0.1018621176481247,0.0032492228783667088,2.0104353427886963,0.3421940505504608,0.5844548940658569,1.1771454811096191,0.8784154057502747,0.34015953540802,0.7443397641181946,1.5366936922073364,-0.07303109019994736,0.2290852963924408,0.467605859041214,-0.0021573223639279604,-0.018810302019119263,0.3644895553588867,-1.2446365356445312,0.5796855092048645,-0.3330160081386566
IND242221AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0,0.0639959988009651,0.0004037560189177,8.694335137323687e-21,6.457988759560368e-20,1,122,-0.107012540102005,-0.8473398089408875,0.33841773867607117,-0.4683130085468292,1.4290602207183838,-0.16607464849948883,-0.3001379072666168,-0.02037213183939457,0.8526401519775391,0.5171853303909302,0.45936161279678345,-1.0547239780426025,-0.7817747592926025,-0.1958063691854477,-0.0627356544137001,2.045299768447876,0.3432792127132416,0.8041579127311707,1.2315565347671509,0.7603530883789062,0.32409772276878357,0.772165834903717,1.4656665325164795,0.0726039856672287,0.30258986353874207,0.4853202998638153,0.0035396674647927284,0.0976707935333252,0.39474084973335266,-1.246073842048645,0.518455445766449,-0.24581535160541534
IND243001AAA,0.001207729468599,0.0,0.001207729468599,0.0,0.0,0.0001180827567692,7.66985975438556e-20,-0.0,15,71,-0.773069441318512,-1.0925095081329346,0.09597648680210114,0.9094837307929993,0.37093570828437805,-0.28485459089279175,-0.45439162850379944,-0.047625742852687836,-1.228286862373352,0.8507029414176941,0.3854805827140808,-0.36349502205848694,-0.4615098834037781,-0.6769675016403198,-0.10115642845630646,0.09644004702568054,-0.4069831073284149,1.239828109741211,1.548994541168213,0.9769321084022522,-0.011800017207860947,0.8104348182678223,0.9278317093849182,0.247389018535614,0.2729305624961853,0.5042344331741333,0.18588346242904663,-0.2872461676597595,0.07382749766111374,-0.9016477465629578,-1.044615387916565,-0.5867366790771484
IND243503AAB,0.002415458937198,0.0018115942028985,0.0006038647342995,0.0004031846111184,0.0928391537995352,0.0010683474794018,5.543614724318056e-20,2.0218122663426785e-19,15,71,-0.9114509224891663,-0.8770074844360352,0.3581400215625763,1.2199180126190186,0.30836522579193115,-0.19051484763622284,-0.43002283573150635,0.02750859595835209,-1.4234213829040527,1.08450186252594,0.3343983590602875,-0.3253348469734192,-0.6459774374961853,-0.8049516081809998,-0.20304349064826965,0.13723450899124146,-0.5549217462539673,1.3284571170806885,1.6895256042480469,0.9013156294822693,0.1049574464559555,1.043901801109314,0.8370291590690613,0.009740879759192467,0.2875377833843231,0.5626852512359619,-0.17818745970726013,-0.32263311743736267,0.22505787014961243,-1.1284798383712769,-1.0837393999099731,-0.4435313045978546
IND244901AAB,0.0102657004830917,0.0060386473429951,0.0042270531400966,0.014030763654762,0.1076719991362165,0.0035599798712947,9.629016230815221e-20,5.271334249349566e-19,15,71,-0.7328833937644958,-1.0079700946807861,0.1294470876455307,1.032741904258728,0.011412423104047775,-0.3816753029823303,-0.8486585021018982,0.018192609772086143,-1.069338083267212,1.0708740949630737,0.16841574013233185,-0.3416402339935303,-0.7361093163490295,-1.0438135862350464,-0.2784958779811859,0.23415875434875488,-0.5477873086929321,1.08541738986969,1.6745086908340454,1.1353375911712646,0.1684187799692154,0.8297391533851624,0.7393854856491089,0.0373474545776844,0.23915636539459229,0.42995166778564453,0.09183094650506973,-0.251784086227417,0.421928733587265,-0.9640960097312927,-0.9030118584632874,-0.16357187926769257
IND243002AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0,0.0928160738358809,0.000550346030619,2.1262450300675042e-20,1.7026784581290444e-19,15,71,-0.912278413772583,-1.02737295627594,0.11616688221693039,1.0968331098556519,0.2459188550710678,-0.12017527967691422,-0.6267824172973633,0.15206821262836456,-1.5567585229873657,0.9341827630996704,0.5219963192939758,-0.5722090601921082,-0.5246320366859436,-0.753916323184967,-0.02580365724861622,0.2238033413887024,-0.520011842250824,1.3723200559616089,1.568197250366211,0.8865557312965393,0.16146554052829742,1.0572385787963867,0.7638684511184692,-0.03219622001051903,0.2865757346153259,0.5415509939193726,-0.06954076886177063,-0.4118688702583313,0.20808526873588562,-1.1070610284805298,-1.1279791593551636,-0.31481748819351196
IND243201AAA,0.0018115942028985,0.001207729468599,0.0006038647342995,0.0004043400421306,0.0928622452443305,0.0008832788645256,-3.2958019624048847e-21,-2.4398573491173932e-20,15,71,-0.9404205083847046,-1.2049437761306763,0.2794942557811737,1.1418925523757935,-0.18065133690834045,-0.33971819281578064,-0.5683963894844055,-0.1942431777715683,-1.1450074911117554,1.3306089639663696,0.35086309909820557,-0.7370021343231201,-0.4194874167442322,-1.0828676223754883,0.05033756047487259,0.08875755220651627,-0.09346999228000641,1.4489836692810059,1.7051897048950195,1.2559866905212402,0.025495393201708794,1.1095750331878662,0.6860078573226929,0.0246028620749712,-0.08898037672042847,0.4248172342777252,-0.1406461000442505,-0.3271810710430145,-0.08487564325332642,-0.9763848185539246,-0.9079365134239197,-0.5921279191970825
IND262001AAA,0.002415458937198,0.001207729468599,0.001207729468599,0.0016127384444736,0.0816160579308844,0.0012017631147769,4.9922067292791974e-20,-3.1339251783294766e-20,15,71,-0.7659737467765808,-1.1854385137557983,0.16626840829849243,1.2259539365768433,-0.012922861613333225,-0.1919451653957367,-0.6533103585243225,-0.07888361811637878,-1.0762916803359985,1.3231114149093628,0.1432606726884842,-0.35449862480163574,-0.5833463072776794,-0.9820125699043274,0.19188344478607178,0.22485478222370148,-0.16599737107753754,1.3861361742019653,1.653140664100647,0.9562255144119263,-0.008724481798708439,0.5792596936225891,1.1934987306594849,-0.04536358639597893,-0.011135557666420937,0.920609176158905,0.09546656161546707,-0.4443517327308655,0.0953701063990593,-1.2169257402420044,-1.1797263622283936,-0.4522903561592102
IND243301AAB,0.0018115942028985,0.0006038647342995,0.001207729468599,0.0004053738488258,0.0727499331653996,0.0003670655710558,7.108046461979591e-20,-6.667976881816553e-20,15,71,-0.6622942686080933,-1.0965932607650757,0.4051372706890106,1.1374136209487915,0.24571286141872406,-0.6159238815307617,-0.43586182594299316,-0.11788593977689743,-1.3562066555023193,1.3791917562484741,0.35930678248405457,-0.7056822776794434,-1.0017354488372803,-0.9375973343849182,-0.13915397226810455,0.1546408087015152,-0.1931397020816803,1.1618237495422363,1.4518946409225464,1.311846375465393,0.026500700041651726,0.5695540308952332,1.1361950635910034,0.3698005974292755,-0.0011986037716269493,0.37411507964134216,0.2594987452030182,-0.6176115870475769,-0.02286764793097973,-0.9592850804328918,-1.1257187128067017,-0.6110823750495911
IND244901AAC,0.001207729468599,0.0006038647342995,0.0006038647342995,4.2568510977810854e-07,0.0656732905901197,0.000274067831789,5.96851589035573e-21,1.4875930254188349e-19,15,71,-0.7402355670928955,-1.2477351427078247,0.2981889247894287,1.2547252178192139,0.17699822783470154,-0.618005096912384,-0.5873276591300964,0.04376331344246864,-1.260373592376709,1.4793692827224731,0.13957524299621582,-0.9189308881759644,-0.8841396570205688,-1.231647253036499,0.04068470373749733,0.1161467432975769,-0.018768705427646637,1.2980667352676392,1.3234626054763794,1.593865990638733,-0.09948215633630753,0.461149662733078,0.927868664264679,0.4351009428501129,0.07667513191699982,0.5040966272354126,0.3465796411037445,-0.6087895035743713,-0.2246227264404297,-0.928948163986206,-1.2078351974487305,-0.7044979929924011
IND263153AAB,0.0078502415458937,0.0036231884057971,0.0042270531400966,0.0072443700103623,0.1070085001446921,0.0020228639642337,0.0018439663982851,4.974519847002116e-06,15,71,-0.1151329055428505,-0.4173876941204071,-0.05334596335887909,1.077706217765808,-0.6870242953300476,0.1370486170053482,-0.31978508830070496,-0.7292377352714539,0.26930293440818787,0.7731311321258545,0.3591064214706421,-0.5403761863708496,-0.5460390448570251,-0.2461967170238495,-0.3954579532146454,0.9678351879119873,-1.3444645404815674,0.17756669223308563,1.786726951599121,0.7626859545707703,0.6490320563316345,0.927702784538269,0.9149060249328613,0.774234414100647,0.30319228768348694,0.6084741950035095,-0.49881264567375183,-0.05161095783114433,-0.14402563869953156,-0.4358140826225281,-1.3311231136322021,-0.5705894231796265
IND244221AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,0.007549221361122,0.0928276123831006,0.000550346030619,0.0017162491263353,1.7026784581290444e-19,15,71,-0.41217419505119324,-0.8251478672027588,0.1305161416530609,0.8575860857963562,-0.09355735033750534,-0.6095628142356873,-0.6349081993103027,-0.1473386138677597,-0.6085082292556763,0.48325875401496887,0.3279329538345337,-0.29316994547843933,-0.5739020109176636,-0.5769912600517273,-0.5592312216758728,-0.09427884966135025,-0.33035221695899963,1.0976638793945312,1.6905072927474976,0.4063967764377594,0.15472614765167236,0.92876136302948,0.8838247656822205,0.23407214879989624,0.4220234453678131,0.4908161759376526,0.08562976121902466,0.1706027388572693,0.2279883176088333,-1.220679759979248,-0.6453665494918823,-0.3902812898159027
IND244301AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0012150269276238,0.0928160738358809,0.000550346030619,2.434061495045705e-21,1.7026784581290444e-19,15,71,-0.32988640666007996,-1.3393398523330688,0.22447505593299866,1.0813393592834473,0.11737912893295288,-0.6629131436347961,-0.5848417282104492,-0.12367130070924759,-1.6731886863708496,1.1654983758926392,0.4884878396987915,-0.5848023295402527,-0.9791224598884583,-0.7910252213478088,0.06655603647232056,0.29735714197158813,-0.39120927453041077,1.323009967803955,1.4283671379089355,0.9754608273506165,0.10905912518501282,0.8484159111976624,0.9109206199645996,0.3464641869068146,0.058139823377132416,0.5635626912117004,0.09707547724246979,-0.6318840980529785,0.12565140426158905,-1.0019456148147583,-1.4243566989898682,-0.6442489624023438
IND244412AAA,0.0018115942028985,0.0006038647342995,0.001207729468599,0.0012128376899163,0.0815625684336058,0.0005858919796553,4.842374903906141e-20,2.3145100014928966e-20,15,71,-1.011325716972351,-0.9328482151031494,0.37627238035202026,1.322497844696045,0.2917723059654236,-0.7587695717811584,-0.4526054263114929,0.06636348366737366,-1.3099645376205444,1.2667810916900635,0.422990620136261,-0.8069843053817749,-0.7623571157455444,-0.9477859139442444,-0.2702914774417877,0.08599623292684555,-0.5986549854278564,1.1577917337417603,1.3914225101470947,1.1626712083816528,0.1320139616727829,0.5916481018066406,0.8290271759033203,0.2747732996940613,-0.14499834179878235,0.767089307308197,0.013459743931889534,-0.7486953735351562,0.251085489988327,-1.1024197340011597,-1.0246185064315796,-0.6354912519454956
IND244501AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0,0.0598513396929834,0.0002257150105902,-1.0556557366852666e-20,-2.2736715502129622e-20,15,71,-0.7860785126686096,-1.4910396337509155,0.0968146100640297,0.8465024828910828,-0.0007957371999509633,-0.618701159954071,-0.33769533038139343,-0.004283057525753975,-1.6918354034423828,1.3444231748580933,0.6413338780403137,-0.008897935040295124,-0.41973668336868286,-0.4918779134750366,-0.4045000672340393,0.305419385433197,-0.32561320066452026,1.0776917934417725,1.9359654188156128,0.97662752866745,0.24365563690662384,0.5171163082122803,0.5951433777809143,-0.13577593863010406,-0.10197610408067703,0.3515484631061554,-0.24846647679805756,0.04982748627662659,0.7382121682167053,-1.041581392288208,-1.2603780031204224,-0.33192819356918335
IND244601AAB,0.0018115942028985,0.001207729468599,0.0006038647342995,0.0004031846111184,0.059875335900061,0.0004176000633444,5.543614724318056e-20,-1.0038060935044387e-19,15,71,-0.854925274848938,-1.2011076211929321,-0.10756728053092957,1.0137782096862793,0.08285131305456161,-0.5714237093925476,-0.6645551919937134,-0.06501809507608414,-1.454053282737732,1.1523774862289429,0.6782988905906677,-0.2167244702577591,-0.5734593272209167,-0.8089690208435059,-0.6779682636260986,0.12033720314502716,-0.4625183641910553,1.0889227390289307,1.8355087041854858,0.9910989999771118,0.20922435820102692,0.7191236019134521,0.4685532748699188,-0.2475241869688034,-0.0059224520809948444,0.6625394225120544,-0.10649019479751587,0.09560653567314148,0.8417761921882629,-1.3111993074417114,-0.9221776127815247,-0.1527714878320694
IND244713AAA,0.0030193236714975,0.0018115942028985,0.001207729468599,1.824364756191894e-07,0.092356872481096,0.001309980533901,4.313899361983588e-05,0.0002051714625099,15,71,-0.044214051216840744,-0.34067800641059875,-0.15086311101913452,1.4101510047912598,-0.6061258912086487,0.2682012617588043,-0.5411942005157471,-1.371861219406128,-0.024863991886377335,0.6845670342445374,0.4479936361312866,-1.1655462980270386,-0.6006637811660767,-0.13645584881305695,-0.17477495968341827,1.0181084871292114,-1.468290090560913,-0.4567463994026184,1.9145410060882568,0.8971286416053772,0.7650465965270996,1.0369677543640137,1.2125325202941895,0.47628873586654663,0.15104058384895325,1.0904052257537842,-0.8293095231056213,-0.14062072336673737,-0.08062372356653214,-0.7317540049552917,-1.4417097568511963,-0.8143564462661743
IND244715AAA,0.002415458937198,0.001207729468599,0.001207729468599,0.0,0.0923454506566487,0.0009196008296401,4.339157909338312e-05,0.0002027696677896,15,71,-0.10105757415294647,-0.15774288773536682,-0.21566058695316315,1.3039294481277466,-0.5693641304969788,0.32998126745224,-0.44646477699279785,-1.295775294303894,-0.11092901974916458,0.7228132486343384,0.5817933082580566,-1.0523655414581299,-0.8239179849624634,0.0028519565239548683,-0.3405453562736511,1.0841152667999268,-1.5472701787948608,-0.22522130608558655,1.9861708879470825,0.9634851813316345,1.050807237625122,0.7775479555130005,1.324281096458435,0.37007927894592285,-0.1929854303598404,0.7278007864952087,-0.6275672316551208,-0.21794551610946655,-0.23330791294574738,-0.5745325684547424,-1.4718894958496094,-0.6353893280029297
IND263401AAA,0.0030193236714975,0.0018115942028985,0.001207729468599,0.0008056394763343,0.092356872481096,0.001309980533901,2.2100066262992528e-05,0.0002074320974109,15,71,0.07974642515182495,-0.027456341311335564,-0.18430107831954956,1.2100098133087158,-0.6140419840812683,0.1079934760928154,-0.3858585059642792,-1.2653517723083496,-0.16205348074436188,0.7335765957832336,0.5151571035385132,-1.0078567266464233,-0.7997611165046692,-0.11240366101264954,-0.35866624116897583,0.9182815551757812,-1.5508445501327515,-0.13418450951576233,1.9668424129486084,0.8960462808609009,1.0769487619400024,0.9166316390037537,1.1546345949172974,0.5798587799072266,0.07277970016002655,0.7752193212509155,-0.6444185972213745,-0.08866943418979645,-0.017444700002670288,-0.7583990097045898,-1.430154800415039,-0.46576404571533203
IND244921AAB,0.002415458937198,0.001207729468599,0.001207729468599,0.0008077679018832,0.0928506980862548,0.0007833204314413,-5.861685377495048e-21,5.675365947168986e-20,15,71,-0.7604665756225586,-1.2001203298568726,0.18147097527980804,1.2265548706054688,0.07681029289960861,-0.566947877407074,-0.8206548094749451,-0.2964838147163391,-1.153452754020691,1.3722015619277954,0.06090382859110832,-0.5678061246871948,-0.7223892211914062,-1.1019209623336792,-0.15560777485370636,0.20009906589984894,-0.28226912021636963,1.3533895015716553,1.4264042377471924,1.2857338190078735,-0.09655436873435974,0.9344359636306763,0.6688039898872375,0.015030229464173317,-0.24246330559253693,0.459277868270874,-0.3754296898841858,-0.39210402965545654,-0.09045807272195816,-0.9314599633216858,-0.8977685570716858,-0.7614453434944153
IND246725AAB,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0020232205146168,0.0928276123831006,0.000550346030619,8.46924419758058e-21,1.7026784581290444e-19,15,71,-0.8500097393989563,-1.500033974647522,0.11526264995336533,0.7446584105491638,0.020451240241527557,-0.5942058563232422,-0.49373549222946167,-0.17141269147396088,-1.7638157606124878,1.0756059885025024,0.30132362246513367,-0.4639822244644165,-0.38156795501708984,-0.9797365069389343,-0.418231725692749,0.5221390724182129,-0.5723902583122253,1.516666054725647,1.9635405540466309,0.7514263987541199,0.16261109709739685,0.6588945984840393,0.5064671039581299,-0.07320325821638107,-0.4044934809207916,0.42981064319610596,-0.27267345786094666,-0.2106778919696808,0.2108665406703949,-0.998637318611145,-1.2160569429397583,-0.13620004057884216
IND246001AAA,0.0006038647342995,0.0,0.0006038647342995,0.0,0.0,0.0001180827567692,2.0071517060042736e-05,-0.0,15,71,-0.5628841519355774,-0.5474220514297485,0.7047024369239807,0.38087061047554016,-0.6182125806808472,0.1997113674879074,0.24211430549621582,0.490845263004303,-0.08432517200708389,-0.24992495775222778,0.2469906210899353,-0.8587192893028259,-0.7535451650619507,-0.22251251339912415,-0.6450441479682922,-0.07527628540992737,-0.8078542947769165,0.38121306896209717,1.2980462312698364,0.9494921565055847,0.49161404371261597,0.8014418482780457,1.1090314388275146,0.745711624622345,-0.24947258830070496,0.6206918358802795,-0.0015079667791724205,1.1211875677108765,0.24332180619239807,-1.7004883289337158,-0.9771682024002075,-0.6135566234588623
IND249201AAA,0.002415458937198,0.001207729468599,0.001207729468599,0.0016196710305471,0.1067484365989509,0.0007405747580684,0.0001030530773664,0.0001908568336303,15,71,-0.5734589695930481,-1.0240957736968994,0.5615224242210388,0.19772417843341827,-0.45705702900886536,0.237217515707016,0.02738327719271183,0.14561371505260468,0.012953809462487698,-0.5830250382423401,0.511008083820343,-0.5977920293807983,-0.7925138473510742,-0.5805763602256775,-0.5345575213432312,0.33690211176872253,-0.6401129961013794,0.5106948018074036,1.3263856172561646,1.2475699186325073,-0.06998687237501144,1.0746428966522217,1.133531928062439,0.6603643298149109,-0.5018479228019714,0.4591813087463379,-0.02382509410381317,0.5366061329841614,0.15430836379528046,-1.313236951828003,-1.219399094581604,-0.5183407664299011
IND246149AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0,0.1067179239687954,0.0006401903062751,0.0001018752659501,0.0001887001470649,15,71,-0.29654550552368164,-1.0331876277923584,0.36016154289245605,0.2614471912384033,-0.5282996892929077,-0.19202834367752075,0.025724919512867928,0.23352070152759552,0.0037528008688241243,-0.533324658870697,0.564050555229187,-0.5424413681030273,-0.7958783507347107,-0.8356296420097351,-0.5447664260864258,0.3508067727088928,-0.6253589391708374,0.36501404643058777,1.5709906816482544,0.987189531326294,-0.2543165385723114,1.3701695203781128,1.3153985738754272,0.5881897807121277,-0.45160219073295593,0.30890756845474243,0.08890536427497864,0.37309229373931885,-0.008322774432599545,-1.2632379531860352,-0.9214553236961365,-0.2199619710445404
IND246174AAA,0.0018115942028985,0.001207729468599,0.0006038647342995,0.0008125720624078,0.092558221464618,0.0015574089152122,8.076861926128917e-21,1.1199619683447194e-05,15,71,-1.3393199443817139,-1.1745656728744507,0.9289551973342896,0.3900609016418457,-0.38003575801849365,1.0784379243850708,0.2253904938697815,0.25450530648231506,-0.09292597323656082,-0.4276306629180908,0.3962888717651367,-1.0039390325546265,-1.0157802104949951,-0.5731191039085388,-0.7174499034881592,0.188943013548851,-0.8102411031723022,0.6981666684150696,1.2809596061706543,1.7454795837402344,0.6081138253211975,0.6732363104820251,0.9427129030227661,0.9697920083999634,-0.7492474913597107,1.093438982963562,-0.2325749695301056,1.0937964916229248,0.02672388218343258,-1.4118354320526123,-1.7915691137313843,-0.4814668297767639
IND246444AAB,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0004064684676795,0.0813898237532,0.0014442098945671,-2.579590472685008e-21,7.680158347170906e-20,15,71,-1.466454029083252,-1.0998094081878662,1.148888111114502,0.3288581073284149,-0.4054207503795624,0.964737594127655,0.11255210638046265,0.3040746748447418,-0.20259015262126923,-0.5539951324462891,0.6615911722183228,-1.5870065689086914,-1.1610125303268433,-0.5748639106750488,-0.612209677696228,0.2261504977941513,-0.9447422623634338,0.6661237478256226,0.9442046880722046,1.8723499774932861,0.719027042388916,0.9418878555297852,0.8017085790634155,0.9356439113616943,-0.6747172474861145,1.0458639860153198,-0.5559260845184326,0.9246309399604797,0.18338435888290405,-1.699488639831543,-1.607398271560669,-0.584028422832489
IND246424AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,3.648729512383788e-07,0.0726264616716181,0.001333239829739,1.1778114163711225e-06,-2.4528911701440528e-20,15,71,-1.5924052000045776,-1.226109504699707,1.2149522304534912,0.217523992061615,-0.4401458203792572,0.8190116286277771,0.46881765127182007,0.35263192653656006,-0.32214584946632385,-0.509100079536438,0.5772303938865662,-1.2428737878799438,-1.2454946041107178,-0.4909578561782837,-0.7185326814651489,0.364114373922348,-0.8926557302474976,0.8114888072013855,1.138975739479065,2.0545713901519775,1.0412819385528564,0.5612907409667969,1.1600854396820068,1.2617517709732056,-0.44900423288345337,1.0308691263198853,-0.4631008505821228,1.0289093255996704,0.3392468988895416,-1.7985466718673706,-1.8885064125061035,-0.5471230149269104
IND246701AAA,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0020210312769093,0.0815803904741245,0.0005858919796553,1.7403371498644634e-21,8.053268350156398e-20,15,71,-0.7496829032897949,-1.063791275024414,0.31129342317581177,1.0581392049789429,-0.1239992305636406,-0.4641905426979065,-0.8223845362663269,0.151654914021492,-1.6682026386260986,1.151976466178894,0.9973782300949097,-0.37931299209594727,-0.462246298789978,-0.5895757675170898,-0.4181980788707733,0.39395615458488464,-0.17762969434261322,1.5065183639526367,1.9287384748458862,1.312538504600525,0.0003613708249758929,0.6263114213943481,0.6274428367614746,-0.026469562202692032,-0.12662585079669952,0.5426785349845886,-0.3742620348930359,-0.09232334792613983,0.7427672743797302,-1.0560497045516968,-1.2640471458435059,-0.2639656662940979
IND246763AAA,0.0018115942028985,0.0006038647342995,0.001207729468599,0.0020188420392019,0.0727641116750791,0.0006160483853424,4.810216523218729e-20,1.654858658061681e-20,15,71,-0.9204114675521851,-1.2030197381973267,0.13271330296993256,1.0021228790283203,0.28243136405944824,-0.4250498116016388,-0.32181790471076965,-0.2917598485946655,-1.350282073020935,1.5538368225097656,0.6483181715011597,-0.2050950825214386,-0.6650115847587585,-0.6665538549423218,-0.6163482666015625,0.05647755041718483,-0.4327637255191803,1.1161389350891113,1.9381659030914307,1.0365800857543945,0.0588969811797142,0.815787672996521,0.5070158839225769,-0.31830665469169617,-0.0542113333940506,0.62090665102005,0.031197382137179375,0.2649494707584381,0.5292565822601318,-1.226919412612915,-1.2595505714416504,-0.10267822444438934
IND246761AAA,0.002415458937198,0.0006038647342995,0.0018115942028985,0.0008103828247004,0.0656732905901197,0.0003798606809121,4.2488476262999574e-20,-6.973765761367576e-20,15,71,-0.893358588218689,-1.4511791467666626,0.236807182431221,0.9187634587287903,0.018272148445248604,-0.5603872537612915,-0.5188397765159607,-0.03989656642079353,-1.5218712091445923,1.303837776184082,0.7792949676513672,-0.07137669622898102,-0.5719534754753113,-0.6666907072067261,-0.5649462938308716,0.22352485358715057,-0.2843939960002899,1.1141228675842285,1.977577805519104,0.9377581477165222,0.2788967490196228,0.48910418152809143,0.6631096005439758,-0.2835116386413574,-0.18637031316757202,0.4545479118824005,-0.09857314079999924,0.11121125519275665,0.685057520866394,-1.168041706085205,-1.2215745449066162,-0.14107833802700043
IND247554AAA,0.0018115942028985,0.0006038647342995,0.001207729468599,0.0004031846111184,0.1066264906482453,0.0004273551514841,0.0002001757741714,-1.3236424200476734e-20,15,71,-0.06608279794454575,-0.9287629127502441,-0.2995676100254059,0.6132477521896362,-0.5756874680519104,-0.635891318321228,-0.5697646737098694,0.23525793850421906,0.3102319538593292,0.06254954636096954,0.14361189305782318,-0.5693899989128113,-0.2519266903400421,0.10640297830104828,-0.12021264433860779,0.058490123599767685,-0.8601754307746887,0.950609564781189,1.3019170761108398,0.8576968908309937,0.04258762300014496,0.9903542995452881,1.0869852304458618,0.10378830134868622,-0.3238188624382019,0.45951715111732483,-0.1783434897661209,-2.996918192366138e-05,0.22451621294021606,-0.8732337355613708,-0.7983466982841492,-0.40979987382888794
